F28: Composition Function 9,32586,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32626,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32666,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32706,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32746,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32796,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32836,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32876,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32916,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32956,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32996,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33036,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33076,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33116,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33156,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33206,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33246,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33286,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33326,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33366,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33406,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33446,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33486,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33526,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33566,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33616,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33656,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33696,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33736,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33776,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33816,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33856,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33896,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33936,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,33976,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,34026,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,34066,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,34106,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,34146,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,34186,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
